file name, pose_Rx, pose_Ry, pose_Rz, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, gaze_angle_x, gaze_angle_y,sub,trial,sweep,label,frame
cropped_image_Sub16_Trial01_Sweep15_Label0_03.jpg,0.253,-0.126,-0.025,0.23,0.27,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.93,0.01,0.52,0.06,0.01,0.33,0.0,0.0,0.055,0.386,16,1,15,0,3
cropped_image_Sub16_Trial01_Sweep15_Label0_04.jpg,0.258,-0.131,-0.029,0.13,0.16,0.02,0.0,0.0,0.0,0.0,0.0,0.0,1.04,0.01,0.67,0.17,0.06,0.25,0.0,0.0,0.03,0.388,16,1,15,0,4
cropped_image_Sub16_Trial01_Sweep15_Label0_06.jpg,0.269,-0.138,-0.025,0.24,0.31,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.91,0.0,0.82,0.13,0.08,0.22,0.07,0.0,0.073,0.33,16,1,15,0,6
cropped_image_Sub16_Trial01_Sweep15_Label0_07.jpg,0.268,-0.13,-0.024,0.26,0.38,0.02,0.0,0.0,0.0,0.0,0.0,0.01,0.86,0.0,0.76,0.02,0.05,0.32,0.07,0.0,0.053,0.335,16,1,15,0,7
cropped_image_Sub16_Trial01_Sweep15_Label0_08.jpg,0.271,-0.135,-0.022,0.29,0.28,0.02,0.13,0.0,0.0,0.0,0.0,0.01,0.88,0.01,0.77,0.0,0.05,0.14,0.1,0.0,0.026,0.314,16,1,15,0,8
cropped_image_Sub16_Trial01_Sweep15_Label3_01.jpg,0.221,-0.14,-0.02,0.35,0.18,0.0,0.24,0.0,0.0,0.0,0.0,0.01,0.89,0.08,0.6,0.0,0.02,0.24,0.25,0.0,-0.028,0.35,16,1,15,3,1
cropped_image_Sub16_Trial01_Sweep15_Label3_02.jpg,0.212,-0.144,-0.018,0.6,0.17,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.91,0.15,0.63,0.13,0.01,0.28,0.29,0.0,-0.055,0.338,16,1,15,3,2
cropped_image_Sub16_Trial01_Sweep15_Label3_03.jpg,0.223,-0.126,-0.016,0.72,0.26,0.0,0.43,0.0,0.0,0.0,0.0,0.0,0.85,0.22,0.62,0.13,0.01,0.36,0.4,0.0,-0.063,0.354,16,1,15,3,3
cropped_image_Sub16_Trial01_Sweep15_Label3_04.jpg,0.214,-0.137,-0.02,0.82,0.41,0.0,0.47,0.0,0.0,0.0,0.0,0.0,0.84,0.15,0.74,0.13,0.03,0.4,0.31,0.0,-0.051,0.347,16,1,15,3,4
cropped_image_Sub16_Trial01_Sweep15_Label3_06.jpg,0.213,-0.153,-0.02,0.76,0.33,0.0,0.64,0.0,0.0,0.0,0.0,0.0,0.82,0.0,0.9,0.24,0.1,0.3,0.18,0.0,-0.041,0.314,16,1,15,3,6
cropped_image_Sub16_Trial01_Sweep15_Label3_07.jpg,0.222,-0.147,-0.01,0.72,0.14,0.0,0.72,0.0,0.0,0.0,0.0,0.0,0.62,0.0,0.88,0.24,0.07,0.27,0.16,0.0,-0.024,0.36,16,1,15,3,7
cropped_image_Sub16_Trial01_Sweep15_Label3_08.jpg,0.229,-0.137,0.001,0.48,0.09,0.02,0.53,0.0,0.16,0.0,0.0,0.0,0.47,0.15,0.87,0.1,0.03,0.27,0.11,0.0,-0.045,0.35,16,1,15,3,8
cropped_image_Sub16_Trial01_Sweep16_Label0_01.jpg,0.156,-0.126,-0.008,0.25,0.04,0.02,0.34,0.0,0.3,0.0,0.03,0.0,0.32,0.24,0.7,0.16,0.0,0.14,0.14,0.0,0.088,0.326,16,1,16,0,1
cropped_image_Sub16_Trial01_Sweep16_Label0_02.jpg,0.104,-0.115,-0.009,0.0,0.0,0.02,0.21,0.0,0.31,0.0,0.06,0.0,0.41,0.25,0.73,0.16,0.0,0.1,0.18,0.0,0.09,0.267,16,1,16,0,2
cropped_image_Sub16_Trial01_Sweep16_Label0_04.jpg,0.088,-0.106,-0.007,0.0,0.0,0.0,0.35,0.0,0.39,0.0,0.06,0.0,0.25,0.01,0.83,0.0,0.0,0.36,0.64,0.0,0.069,0.248,16,1,16,0,4
cropped_image_Sub16_Trial01_Sweep16_Label0_05.jpg,0.093,-0.109,-0.007,0.0,0.0,0.01,0.49,0.0,0.54,0.0,0.16,0.0,0.18,0.04,0.87,0.0,0.0,0.42,0.63,0.0,0.073,0.257,16,1,16,0,5
cropped_image_Sub16_Trial01_Sweep16_Label0_06.jpg,0.1,-0.108,-0.004,0.0,0.0,0.01,0.33,0.0,0.42,0.0,0.26,0.0,0.15,0.04,0.73,0.0,0.0,0.45,0.51,0.0,0.059,0.268,16,1,16,0,6
cropped_image_Sub16_Trial01_Sweep16_Label0_07.jpg,0.1,-0.112,-0.005,0.0,0.0,0.01,0.52,0.0,0.26,0.0,0.24,0.0,0.19,0.04,0.74,0.0,0.0,0.43,0.55,0.0,0.101,0.278,16,1,16,0,7
cropped_image_Sub16_Trial01_Sweep16_Label0_09.jpg,0.128,-0.134,-0.002,0.15,0.06,0.0,0.76,0.0,0.33,0.0,0.0,0.0,0.44,0.13,0.79,0.0,0.0,0.26,0.53,0.0,0.103,0.291,16,1,16,0,9
cropped_image_Sub16_Trial01_Sweep16_Label4_01.jpg,0.135,-0.138,0.007,0.15,0.1,0.0,0.89,0.0,0.36,0.0,0.07,0.0,0.52,0.16,0.8,0.0,0.03,0.27,0.42,0.0,0.087,0.307,16,1,16,4,1
cropped_image_Sub16_Trial01_Sweep16_Label4_02.jpg,0.139,-0.147,0.006,0.27,0.21,0.0,1.22,0.0,0.36,0.0,0.07,0.0,0.5,0.22,0.69,0.0,0.03,0.25,0.45,0.0,0.115,0.32,16,1,16,4,2
cropped_image_Sub16_Trial01_Sweep16_Label4_04.jpg,0.155,-0.153,0.014,0.23,0.27,0.14,0.52,0.0,0.42,0.0,0.06,0.0,0.32,0.06,0.44,0.0,0.0,0.21,0.08,0.0,0.067,0.319,16,1,16,4,4
cropped_image_Sub16_Trial01_Sweep16_Label4_05.jpg,0.14,-0.139,0.014,0.64,0.39,0.14,0.31,0.0,0.69,0.0,0.21,0.02,0.17,0.03,0.27,0.0,0.0,0.27,0.0,0.12,0.119,0.368,16,1,16,4,5
cropped_image_Sub16_Trial01_Sweep16_Label4_06.jpg,0.167,-0.167,0.018,0.75,0.25,0.09,0.21,0.0,0.93,0.0,0.22,0.02,0.24,0.03,0.48,0.0,0.0,0.27,0.16,0.12,0.08,0.374,16,1,16,4,6
cropped_image_Sub16_Trial01_Sweep16_Label4_07.jpg,0.174,-0.141,0.019,0.85,0.38,0.05,0.21,0.0,1.05,0.0,0.26,0.02,0.28,0.09,0.77,0.02,0.0,0.25,0.33,0.12,0.046,0.372,16,1,16,4,7
cropped_image_Sub16_Trial01_Sweep16_Label4_09.jpg,0.172,-0.159,0.027,0.61,0.47,0.0,0.02,0.0,0.69,0.0,0.05,0.07,0.97,0.06,0.97,0.02,0.03,0.12,0.42,0.0,0.077,0.34,16,1,16,4,9
cropped_image_Sub16_Trial01_Sweep17_Label0_01.jpg,0.226,-0.14,0.004,0.8,0.73,0.0,0.02,0.0,0.39,0.0,0.02,0.11,1.27,0.0,0.68,0.02,0.03,0.16,0.25,0.0,0.045,0.291,16,1,17,0,1
cropped_image_Sub16_Trial01_Sweep17_Label0_02.jpg,0.231,-0.157,0.002,0.88,0.9,0.0,0.02,0.0,0.0,0.0,0.02,0.22,1.58,0.0,0.61,0.02,0.08,0.23,0.01,0.0,0.045,0.311,16,1,17,0,2
cropped_image_Sub16_Trial01_Sweep17_Label0_04.jpg,0.248,-0.136,0.003,0.89,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.25,1.46,0.0,0.57,0.0,0.09,0.29,0.01,0.0,0.037,0.322,16,1,17,0,4
cropped_image_Sub16_Trial01_Sweep17_Label0_05.jpg,0.262,-0.144,0.007,0.92,0.71,0.0,0.0,0.0,0.0,0.0,0.07,0.22,1.31,0.0,0.5,0.0,0.06,0.16,0.0,0.0,0.047,0.339,16,1,17,0,5
cropped_image_Sub16_Trial01_Sweep17_Label0_06.jpg,0.252,-0.143,0.006,1.0,0.94,0.0,0.0,0.0,0.0,0.0,0.07,0.2,1.37,0.0,0.39,0.0,0.03,0.21,0.02,0.0,0.05,0.322,16,1,17,0,6
cropped_image_Sub16_Trial01_Sweep17_Label0_07.jpg,0.259,-0.142,0.01,0.95,0.87,0.0,0.0,0.0,0.0,0.0,0.07,0.24,1.44,0.0,0.47,0.0,0.06,0.18,0.08,0.0,0.084,0.356,16,1,17,0,7
cropped_image_Sub16_Trial01_Sweep17_Label0_09.jpg,0.269,-0.137,0.01,1.0,0.83,0.0,0.0,0.0,0.28,0.0,0.03,0.34,1.44,0.0,0.61,0.11,0.04,0.17,0.08,0.34,0.063,0.343,16,1,17,0,9
cropped_image_Sub16_Trial01_Sweep17_Label2_01.jpg,0.307,-0.17,0.031,0.91,0.6,0.0,0.0,0.0,0.58,0.0,0.15,0.33,1.34,0.0,0.41,0.28,0.0,0.27,0.04,0.59,0.093,0.485,16,1,17,2,1
cropped_image_Sub16_Trial01_Sweep17_Label2_02.jpg,0.302,-0.183,0.028,0.85,0.44,0.0,0.0,0.0,0.82,0.0,0.34,0.37,1.29,0.01,0.23,0.37,0.0,0.27,0.01,0.93,0.071,0.479,16,1,17,2,2
cropped_image_Sub16_Trial01_Sweep17_Label2_04.jpg,0.32,-0.184,0.04,0.75,0.24,0.0,0.0,0.03,0.93,0.0,0.46,0.31,1.44,0.01,0.24,0.32,0.0,0.56,0.0,0.71,0.156,0.549,16,1,17,2,4
cropped_image_Sub16_Trial01_Sweep17_Label2_05.jpg,0.301,-0.185,0.032,0.81,0.22,0.0,0.0,0.03,0.97,0.0,0.33,0.44,1.34,0.0,0.14,0.39,0.0,0.67,0.0,0.56,0.101,0.49,16,1,17,2,5
cropped_image_Sub16_Trial01_Sweep17_Label2_06.jpg,0.345,-0.188,0.045,1.08,0.4,0.0,0.0,0.0,0.79,0.0,0.4,0.54,1.3,0.0,0.09,0.51,0.0,0.6,0.0,0.86,0.083,0.509,16,1,17,2,6
cropped_image_Sub16_Trial01_Sweep17_Label2_07.jpg,0.326,-0.192,0.047,1.08,0.24,0.0,0.0,0.0,0.82,0.0,0.29,0.56,1.17,0.0,0.26,0.45,0.0,0.5,0.0,0.88,0.179,0.525,16,1,17,2,7
cropped_image_Sub16_Trial01_Sweep17_Label2_09.jpg,0.333,-0.206,0.054,0.52,0.19,0.0,0.04,0.0,0.44,0.0,0.09,0.33,1.12,0.0,0.84,0.31,0.17,0.38,0.0,0.38,0.113,0.498,16,1,17,2,9
cropped_image_Sub16_Trial01_Sweep18_Label0_01.jpg,0.228,-0.125,-0.026,0.23,0.25,0.03,0.28,0.0,0.19,0.0,0.05,0.29,1.12,0.05,1.03,0.29,0.31,0.22,0.0,0.21,0.0,0.297,16,1,18,0,1
cropped_image_Sub16_Trial01_Sweep18_Label0_02.jpg,0.197,-0.096,-0.047,0.0,0.41,0.12,0.47,0.0,0.0,0.0,0.05,0.19,0.88,0.05,1.11,0.1,0.44,0.14,0.0,0.0,-0.028,0.272,16,1,18,0,2
cropped_image_Sub16_Trial01_Sweep18_Label0_03.jpg,0.184,-0.096,-0.062,0.09,0.38,0.24,0.67,0.0,0.0,0.0,0.07,0.16,1.0,0.05,0.95,0.1,0.28,0.15,0.0,0.0,0.017,0.29,16,1,18,0,3
cropped_image_Sub16_Trial01_Sweep18_Label0_04.jpg,0.204,-0.096,-0.066,0.09,0.54,0.2,0.57,0.0,0.0,0.0,0.01,0.08,0.91,0.0,0.85,0.0,0.2,0.09,0.0,0.0,-0.0,0.28,16,1,18,0,4
cropped_image_Sub16_Trial01_Sweep18_Label0_06.jpg,0.218,-0.103,-0.073,0.24,0.66,0.22,0.42,0.0,0.0,0.0,0.0,0.0,0.78,0.0,0.7,0.0,0.08,0.08,0.0,0.0,0.017,0.303,16,1,18,0,6
cropped_image_Sub16_Trial01_Sweep18_Label0_07.jpg,0.226,-0.092,-0.07,0.32,0.68,0.41,0.44,0.0,0.0,0.0,0.0,0.0,0.79,0.01,0.67,0.0,0.02,0.1,0.0,0.0,0.0,0.295,16,1,18,0,7
cropped_image_Sub16_Trial01_Sweep18_Label0_08.jpg,0.211,-0.084,-0.074,0.39,0.71,0.26,0.45,0.0,0.17,0.0,0.0,0.1,0.96,0.01,0.61,0.02,0.0,0.16,0.0,0.09,-0.003,0.306,16,1,18,0,8
cropped_image_Sub16_Trial01_Sweep18_Label3_01.jpg,0.239,-0.104,-0.072,0.5,0.79,0.19,0.34,0.0,0.44,0.0,0.03,0.18,1.02,0.01,0.67,0.03,0.0,0.11,0.0,0.38,0.055,0.435,16,1,18,3,1
cropped_image_Sub16_Trial01_Sweep18_Label3_02.jpg,0.265,-0.106,-0.067,0.53,0.71,0.0,0.17,0.0,0.65,0.0,0.03,0.23,0.95,0.0,0.7,0.03,0.0,0.18,0.0,0.47,0.095,0.467,16,1,18,3,2
cropped_image_Sub16_Trial01_Sweep18_Label3_03.jpg,0.256,-0.104,-0.062,0.52,0.66,0.0,0.0,0.0,0.69,0.0,0.04,0.25,0.95,0.05,0.8,0.01,0.0,0.26,0.0,0.47,0.064,0.454,16,1,18,3,3
cropped_image_Sub16_Trial01_Sweep18_Label3_04.jpg,0.252,-0.106,-0.057,0.66,0.54,0.03,0.11,0.0,0.63,0.0,0.08,0.27,0.84,0.05,0.63,0.0,0.0,0.37,0.0,0.3,0.052,0.452,16,1,18,3,4
cropped_image_Sub16_Trial01_Sweep18_Label3_06.jpg,0.273,-0.1,-0.06,1.13,0.58,0.12,0.11,0.0,0.87,0.0,0.09,0.4,0.87,0.0,0.64,0.04,0.0,0.3,0.0,0.98,0.06,0.484,16,1,18,3,6
cropped_image_Sub16_Trial01_Sweep18_Label3_07.jpg,0.299,-0.106,-0.058,1.19,0.78,0.15,0.0,0.0,1.04,0.0,0.05,0.37,0.91,0.0,0.8,0.06,0.0,0.22,0.0,1.13,0.073,0.482,16,1,18,3,7
cropped_image_Sub16_Trial01_Sweep18_Label3_08.jpg,0.294,-0.151,-0.051,0.89,0.57,0.15,0.0,0.03,0.68,0.0,0.14,0.3,1.41,0.0,0.62,0.03,0.0,0.11,0.03,0.8,0.092,0.48,16,1,18,3,8
cropped_image_Sub16_Trial01_Sweep19_Label0_01.jpg,0.397,-0.195,-0.013,0.4,0.38,0.32,0.0,0.08,0.38,0.0,0.29,0.35,1.54,0.0,0.26,0.03,0.07,0.04,0.08,0.97,0.136,0.546,16,1,19,0,1
cropped_image_Sub16_Trial01_Sweep19_Label0_02.jpg,0.455,-0.197,0.005,0.06,0.0,0.31,0.0,0.13,0.0,0.0,0.45,0.47,1.82,0.0,0.0,0.0,0.16,0.0,0.08,0.76,0.18,0.612,16,1,19,0,2
cropped_image_Sub16_Trial01_Sweep19_Label0_03.jpg,0.496,-0.212,0.025,0.3,0.0,0.33,0.0,0.17,0.21,0.0,0.59,0.71,1.74,0.0,0.0,0.1,0.16,0.0,0.07,1.06,0.163,0.565,16,1,19,0,3
cropped_image_Sub16_Trial01_Sweep19_Label0_04.jpg,0.547,-0.216,0.046,0.53,0.0,0.2,0.0,0.2,0.52,0.0,0.55,0.92,1.95,0.0,0.0,0.16,0.09,0.0,0.06,0.8,0.179,0.609,16,1,19,0,4
cropped_image_Sub16_Trial01_Sweep19_Label0_05.jpg,0.565,-0.218,0.057,0.57,0.0,0.31,0.0,0.34,0.52,0.0,0.36,1.11,1.99,0.0,0.0,0.16,0.0,0.0,0.06,0.96,0.218,0.633,16,1,19,0,5
cropped_image_Sub16_Trial01_Sweep19_Label0_06.jpg,0.58,-0.15,0.071,0.48,0.0,0.44,0.0,0.41,0.32,0.0,0.24,1.06,1.99,0.0,0.0,0.06,0.0,0.0,0.04,0.67,0.117,0.679,16,1,19,0,6
cropped_image_Sub16_Trial01_Sweep19_Label0_07.jpg,0.559,-0.206,0.065,0.25,0.0,0.49,0.0,0.38,0.0,0.0,0.12,0.88,1.81,0.0,0.03,0.11,0.17,0.0,0.07,0.37,0.116,0.654,16,1,19,0,7
cropped_image_Sub16_Trial01_Sweep20_Label0_02.jpg,0.517,-0.144,0.038,0.57,0.36,0.53,0.17,0.09,0.06,0.0,0.26,0.79,1.69,0.03,0.0,0.0,0.24,0.0,0.18,0.36,0.084,0.633,16,1,20,0,2
cropped_image_Sub16_Trial01_Sweep20_Label0_03.jpg,0.511,-0.18,0.027,0.57,0.36,0.8,0.17,0.09,0.06,0.0,0.47,0.93,1.72,0.03,0.03,0.0,0.0,0.0,0.0,0.36,0.148,0.625,16,1,20,0,3
cropped_image_Sub16_Trial01_Sweep20_Label0_04.jpg,0.512,-0.187,0.028,0.39,0.15,0.98,0.15,0.28,0.06,0.0,0.43,0.91,1.62,0.03,0.03,0.21,0.11,0.0,0.0,0.38,0.158,0.654,16,1,20,0,4
cropped_image_Sub16_Trial01_Sweep20_Label0_05.jpg,0.525,-0.154,0.07,0.2,0.05,0.87,0.15,0.36,0.0,0.0,0.41,0.92,1.45,0.0,0.03,0.29,0.11,0.0,0.0,0.43,0.17,0.662,16,1,20,0,5
cropped_image_Sub16_Trial01_Sweep20_Label0_06.jpg,0.528,-0.175,0.041,0.2,0.05,0.97,0.15,0.52,0.0,0.0,0.43,0.97,1.71,0.0,0.0,0.29,0.11,0.0,0.04,0.7,0.13,0.667,16,1,20,0,6
cropped_image_Sub16_Trial01_Sweep20_Label0_07.jpg,0.541,-0.166,0.047,0.15,0.0,1.2,0.0,0.52,0.01,0.0,0.81,0.85,2.03,0.0,0.02,0.08,0.0,0.0,0.21,0.54,0.1,0.668,16,1,20,0,7
cropped_image_Sub16_Trial01_Sweep20_Label0_08.jpg,0.529,-0.18,0.035,0.05,0.0,0.88,0.0,0.46,0.01,0.0,0.82,0.89,2.16,0.0,0.1,0.13,0.05,0.0,0.26,0.38,0.077,0.631,16,1,20,0,8
cropped_image_Sub16_Trial01_Sweep20_Label4_01.jpg,0.55,-0.181,0.045,0.05,0.0,0.67,0.0,0.45,0.01,0.0,0.81,0.96,2.09,0.0,0.1,0.13,0.14,0.0,0.31,0.39,0.103,0.614,16,1,20,4,1
cropped_image_Sub16_Trial01_Sweep20_Label4_02.jpg,0.577,-0.131,0.053,0.12,0.0,0.24,0.0,0.48,0.0,0.0,0.53,0.99,1.94,0.0,0.19,0.14,0.16,0.0,0.28,0.53,0.084,0.767,16,1,20,4,2
cropped_image_Sub16_Trial01_Sweep20_Label4_03.jpg,0.586,-0.162,0.055,0.17,0.0,0.37,0.0,0.51,0.07,0.0,0.67,0.97,1.96,0.0,0.21,0.01,0.18,0.0,0.3,0.91,0.074,0.65,16,1,20,4,3
cropped_image_Sub16_Trial01_Sweep20_Label4_04.jpg,0.551,-0.184,0.043,0.17,0.0,0.52,0.0,0.52,0.07,0.0,0.74,0.95,2.08,0.0,0.21,0.03,0.08,0.0,0.26,0.8,0.124,0.613,16,1,20,4,4
cropped_image_Sub16_Trial01_Sweep20_Label4_06.jpg,0.56,-0.188,0.042,0.38,0.0,0.49,0.0,0.55,0.05,0.0,0.82,1.05,2.02,0.0,0.09,0.07,0.24,0.0,0.07,0.21,0.075,0.626,16,1,20,4,6
cropped_image_Sub16_Trial01_Sweep20_Label4_07.jpg,0.542,-0.19,0.041,0.38,0.0,0.27,0.0,0.57,0.05,0.0,0.62,0.99,1.82,0.0,0.09,0.05,0.37,0.0,0.23,0.04,0.123,0.633,16,1,20,4,7
cropped_image_Sub16_Trial01_Sweep20_Label4_08.jpg,0.524,-0.198,0.036,0.04,0.0,0.27,0.0,0.59,0.18,0.0,0.39,0.81,1.91,0.0,0.09,0.0,0.62,0.07,0.2,0.1,0.12,0.62,16,1,20,4,8
cropped_image_Sub16_Trial01_Sweep21_Label0_01.jpg,0.496,-0.236,0.03,0.0,0.0,0.32,0.0,0.48,0.13,0.0,0.21,0.73,2.22,0.0,0.0,0.0,0.61,0.07,0.28,0.33,0.138,0.584,16,1,21,0,1
cropped_image_Sub16_Trial01_Sweep21_Label0_02.jpg,0.518,-0.206,0.044,0.0,0.0,0.24,0.0,0.29,0.13,0.0,0.12,0.6,2.29,0.0,0.13,0.0,0.61,0.07,0.16,0.33,0.175,0.678,16,1,21,0,2
cropped_image_Sub16_Trial01_Sweep21_Label0_03.jpg,0.537,-0.194,0.06,0.0,0.0,0.1,0.0,0.07,0.0,0.0,0.0,0.58,2.3,0.0,0.13,0.0,0.49,0.0,0.36,0.23,0.286,0.66,16,1,21,0,3
cropped_image_Sub16_Trial01_Sweep21_Label0_04.jpg,0.51,-0.208,0.048,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.47,1.93,0.0,0.13,0.0,0.6,0.0,0.42,0.0,0.322,0.63,16,1,21,0,4
cropped_image_Sub16_Trial01_Sweep21_Label0_05.jpg,0.47,-0.221,0.028,0.0,0.02,0.0,0.42,0.0,0.0,0.0,0.0,0.39,1.65,0.0,0.0,0.0,0.74,0.18,0.65,0.0,0.38,0.534,16,1,21,0,5
cropped_image_Sub16_Trial01_Sweep21_Label0_06.jpg,0.477,-0.216,0.015,0.0,0.02,0.0,0.78,0.0,0.0,0.0,0.0,0.36,1.51,0.0,0.06,0.0,0.96,0.18,0.56,0.0,0.402,0.417,16,1,21,0,6
cropped_image_Sub16_Trial01_Sweep21_Label0_07.jpg,0.481,-0.197,0.025,0.04,0.02,0.0,0.67,0.01,0.03,0.0,0.0,0.48,1.69,0.0,0.06,0.0,0.76,0.18,0.41,0.26,0.225,0.381,16,1,21,0,7
cropped_image_Sub16_Trial01_Sweep21_Label2_01.jpg,0.508,-0.172,0.028,0.04,0.0,0.0,0.36,0.02,0.03,0.0,0.12,0.71,2.31,0.0,0.12,0.0,0.59,0.0,0.28,0.51,0.155,0.692,16,1,21,2,1
cropped_image_Sub16_Trial01_Sweep21_Label2_02.jpg,0.499,-0.19,0.022,0.1,0.0,0.0,0.0,0.07,0.03,0.0,0.33,0.86,2.47,0.0,0.16,0.0,0.38,0.0,0.19,0.71,0.125,0.674,16,1,21,2,2
cropped_image_Sub16_Trial01_Sweep21_Label2_03.jpg,0.471,-0.213,0.011,0.07,0.0,0.0,0.0,0.06,0.0,0.0,0.38,0.83,2.53,0.0,0.26,0.0,0.32,0.0,0.2,0.71,0.108,0.62,16,1,21,2,3
cropped_image_Sub16_Trial01_Sweep21_Label2_04.jpg,0.494,-0.193,0.023,0.14,0.0,0.0,0.0,0.15,0.0,0.0,0.32,0.89,2.27,0.0,0.2,0.0,0.21,0.0,0.16,0.87,0.151,0.673,16,1,21,2,4
cropped_image_Sub16_Trial01_Sweep21_Label2_05.jpg,0.48,-0.204,0.024,0.17,0.0,0.0,0.0,0.11,0.4,0.0,0.24,0.91,2.11,0.0,0.16,0.0,0.16,0.0,0.36,0.99,0.113,0.661,16,1,21,2,5
cropped_image_Sub16_Trial01_Sweep21_Label2_06.jpg,0.465,-0.23,0.023,0.28,0.0,0.0,0.0,0.11,0.4,0.0,0.2,0.87,1.95,0.0,0.06,0.0,0.16,0.0,0.47,1.11,0.107,0.577,16,1,21,2,6
cropped_image_Sub16_Trial01_Sweep21_Label2_07.jpg,0.434,-0.236,0.013,0.21,0.0,0.0,0.0,0.0,0.4,0.0,0.13,0.51,1.23,0.0,0.06,0.0,0.16,0.0,0.33,0.7,0.137,0.577,16,1,21,2,7
cropped_image_Sub16_Trial01_Sweep22_Label0_01.jpg,0.444,-0.291,0.012,0.5,0.26,0.25,0.01,0.0,0.13,0.0,0.33,0.46,1.14,0.0,0.0,0.28,0.15,0.67,0.15,0.38,0.123,0.218,16,1,22,0,1
cropped_image_Sub16_Trial01_Sweep22_Label0_02.jpg,0.429,-0.179,-0.017,0.39,0.42,0.25,0.18,0.0,0.13,0.0,0.45,0.33,1.19,0.0,0.0,0.28,0.62,0.89,0.2,0.0,0.109,0.535,16,1,22,0,2
cropped_image_Sub16_Trial01_Sweep22_Label0_03.jpg,0.439,-0.117,-0.052,0.5,0.63,0.25,0.18,0.07,0.13,0.0,0.71,0.64,2.07,0.0,0.27,0.28,1.37,0.89,0.2,0.11,0.13,0.47,16,1,22,0,3
cropped_image_Sub16_Trial01_Sweep22_Label0_05.jpg,0.521,-0.12,-0.061,0.29,0.73,0.0,0.17,0.17,0.0,0.0,0.73,0.67,2.33,0.0,0.27,0.0,2.04,0.22,0.17,0.46,0.178,0.694,16,1,22,0,5
cropped_image_Sub16_Trial01_Sweep22_Label0_06.jpg,0.543,-0.123,-0.067,0.68,0.87,0.0,0.01,0.3,0.0,0.0,1.01,0.92,2.44,0.0,0.33,0.0,2.09,0.0,0.0,0.46,0.191,0.708,16,1,22,0,6
cropped_image_Sub16_Trial01_Sweep22_Label0_07.jpg,0.586,-0.123,-0.062,0.87,1.04,0.0,0.0,0.43,0.0,0.0,1.13,0.93,2.3,0.0,0.06,0.0,1.88,0.07,0.0,0.38,0.166,0.685,16,1,22,0,7
cropped_image_Sub16_Trial01_Sweep22_Label0_08.jpg,0.616,-0.134,-0.053,0.84,1.01,0.0,0.2,0.34,0.02,0.0,0.8,0.65,1.96,0.0,0.18,0.0,1.15,0.18,0.15,0.03,0.215,0.745,16,1,22,0,8
cropped_image_Sub16_Trial01_Sweep22_Label3_01.jpg,0.162,-0.188,0.024,0.65,0.86,0.0,0.2,0.21,0.02,0.0,0.39,0.32,1.47,0.0,0.19,0.0,0.56,0.31,0.18,0.03,0.053,0.29,16,1,22,3,1
cropped_image_Sub16_Trial01_Sweep22_Label3_02.jpg,0.175,-0.194,0.026,0.51,0.58,0.0,0.35,0.0,0.07,0.0,0.0,0.0,1.07,0.0,0.36,0.0,0.01,0.39,0.28,0.0,0.051,0.297,16,1,22,3,2
cropped_image_Sub16_Trial01_Sweep22_Label3_03.jpg,0.2,-0.19,0.034,0.57,0.33,0.0,0.19,0.0,0.04,0.0,0.0,0.0,0.9,0.0,0.45,0.0,0.0,0.46,0.32,0.0,0.042,0.315,16,1,22,3,3
cropped_image_Sub16_Trial01_Sweep22_Label3_04.jpg,0.196,-0.194,0.035,0.55,0.41,0.01,0.22,0.0,0.04,0.0,0.0,0.0,1.06,0.0,0.72,0.0,0.0,0.43,0.35,0.0,0.053,0.317,16,1,22,3,4
cropped_image_Sub16_Trial01_Sweep22_Label3_06.jpg,0.19,-0.175,0.031,0.47,0.32,0.01,0.03,0.0,0.02,0.0,0.0,0.0,1.32,0.06,0.87,0.01,0.03,0.33,0.33,0.0,0.104,0.395,16,1,22,3,6
cropped_image_Sub16_Trial01_Sweep22_Label3_07.jpg,0.19,-0.194,0.032,0.48,0.12,0.0,0.0,0.0,0.06,0.0,0.0,0.0,1.19,0.06,0.76,0.02,0.03,0.36,0.31,0.0,0.053,0.323,16,1,22,3,7
cropped_image_Sub16_Trial01_Sweep22_Label3_08.jpg,0.201,-0.188,0.038,0.44,0.12,0.03,0.02,0.0,0.06,0.0,0.0,0.0,1.09,0.0,0.67,0.07,0.05,0.35,0.18,0.0,0.037,0.322,16,1,22,3,8
cropped_image_Sub16_Trial01_Sweep23_Label0_01.jpg,0.244,-0.158,0.022,0.28,0.05,0.03,0.02,0.0,0.04,0.0,0.0,0.0,0.93,0.0,0.47,0.06,0.05,0.36,0.13,0.0,0.049,0.324,16,1,23,0,1
cropped_image_Sub16_Trial01_Sweep23_Label0_02.jpg,0.253,-0.144,0.017,0.18,0.24,0.03,0.02,0.0,0.0,0.0,0.0,0.0,0.94,0.0,0.41,0.05,0.11,0.29,0.09,0.0,0.015,0.33,16,1,23,0,2
